accuracy,racers_num,wpm,time,game_num,points
0.99,4,150.12,2021-11-22T04:17:13Z,7957,137.61
0.98,5,134.98,2021-11-22T04:16:33Z,7956,150.73
0.99,2,148.83,2021-11-22T04:15:47Z,7955,126.51
0.99,5,144.71,2021-11-22T04:15:12Z,7954,94.06
0.97,5,117.21,2021-11-22T04:14:39Z,7953,72.28
0.97,5,129.01,2021-11-22T04:13:58Z,7952,92.46
0.98,5,147.22,2021-11-22T04:13:20Z,7951,149.67
0.98,5,130.77,2021-11-22T04:12:28Z,7950,209.23
0.96,5,105.02,2021-11-21T23:56:19Z,7949,84.01
1,3,142.1,2021-11-21T23:55:26Z,7948,68.68
0.96,5,126.71,2021-11-21T23:54:51Z,7947,107.71
0.98,5,141.15,2021-11-21T23:42:21Z,7946,150.56
0.98,5,142.09,2021-11-21T23:41:36Z,7945,118.41
0.98,5,126.29,2021-11-21T23:41:03Z,7944,111.56
0.98,5,131.75,2021-11-21T23:40:18Z,7943,83.44
0.97,5,126.79,2021-11-21T18:06:28Z,7942,131.02
0.98,5,140.73,2021-11-21T18:05:29Z,7941,75.06
0.97,5,125.46,2021-11-21T18:04:59Z,7940,119.19
0.97,5,127.06,2021-11-21T18:03:43Z,7939,105.88
0.97,4,111.62,2021-11-21T18:03:02Z,7938,167.43
0.96,5,109.15,2021-11-21T18:02:00Z,7937,114.6
0.98,4,141.01,2021-11-21T18:01:16Z,7936,124.56
0.98,2,124.35,2021-11-20T03:59:43Z,7935,155.44
0.98,3,132.45,2021-11-20T03:58:39Z,7934,121.42
0.98,5,140.39,2021-11-20T03:58:01Z,7933,133.37
0.98,3,122.03,2021-11-20T03:56:39Z,7932,91.52
0.99,4,150.36,2021-11-20T03:56:05Z,7931,85.2
0.99,2,142.22,2021-11-20T03:55:45Z,7930,156.45
0.95,3,110.89,2021-11-20T03:55:04Z,7929,92.41
0.98,3,143.26,2021-11-20T03:54:29Z,7928,174.3
0.95,2,98.39,2021-11-20T03:53:45Z,7927,54.12
1,4,160.55,2021-11-20T03:53:07Z,7926,123.09
0.97,5,121.3,2021-11-20T03:52:33Z,7925,115.24
0.97,5,124.26,2021-11-20T03:51:52Z,7924,103.55
0.98,5,122.75,2021-11-20T03:51:13Z,7923,81.83
0.97,5,109.02,2021-11-20T03:50:10Z,7922,56.32
0.99,5,130.42,2021-11-20T03:49:39Z,7921,86.95
0.97,4,128.19,2021-11-20T03:47:42Z,7920,117.51
0.98,5,130.09,2021-11-20T03:46:58Z,7919,121.42
0.96,5,110.59,2021-11-20T03:45:13Z,7918,101.38
0.98,5,117.46,2021-11-20T03:44:10Z,7917,119.42
0.98,4,131.52,2021-11-20T03:43:28Z,7916,111.79
0.98,5,128.1,2021-11-20T03:42:32Z,7915,100.35
0.99,5,150.3,2021-11-20T03:41:56Z,7914,70.14
0.99,4,136.07,2021-11-20T03:40:50Z,7913,90.71
0.99,5,134.26,2021-11-20T03:40:16Z,7912,152.16
0.98,5,136.57,2021-11-20T03:38:53Z,7911,88.77
0.97,5,112.63,2021-11-20T03:37:47Z,7910,61.94
0.98,5,134.09,2021-11-20T03:37:17Z,7909,134.09
0.98,5,137.73,2021-11-20T03:36:36Z,7908,151.5
0.96,3,125.8,2021-11-20T03:35:22Z,7907,85.96
0.97,5,114.68,2021-11-20T03:34:09Z,7906,64.98
0.97,3,119.94,2021-11-20T03:33:10Z,7905,109.95
0.98,4,139.11,2021-11-19T18:02:54Z,7904,104.33
0.97,5,132.67,2021-11-19T18:02:23Z,7903,117.19
0.99,5,141.61,2021-11-19T18:01:42Z,7902,200.61
0.99,5,130.19,2021-11-19T18:00:45Z,7901,73.77
0.99,5,143.92,2021-11-19T18:00:16Z,7900,182.3
0.99,5,146.48,2021-11-19T17:59:34Z,7899,58.59
0.96,5,120.83,2021-11-19T17:59:04Z,7898,74.51
0.97,5,122.49,2021-11-19T17:58:31Z,7897,106.16
0.98,5,141,2021-11-19T17:57:53Z,7896,108.1
0.98,3,132.43,2021-11-19T17:57:17Z,7895,99.33
0.98,4,119.35,2021-11-19T16:12:10Z,7894,69.62
0.99,5,136.52,2021-11-19T16:10:15Z,7893,120.6
0.97,5,128.49,2021-11-19T16:09:32Z,7892,145.62
0.98,4,138.11,2021-11-19T16:07:09Z,7891,149.62
0.98,3,126.49,2021-11-19T16:06:19Z,7890,113.84
0.99,4,147.58,2021-11-19T16:05:38Z,7889,71.33
0.98,5,118.03,2021-11-19T16:05:19Z,7888,66.88
0.98,4,134.54,2021-11-19T16:03:39Z,7887,143.51
0.98,5,126.33,2021-11-19T16:03:03Z,7886,84.22
0.98,2,145.32,2021-11-19T16:02:25Z,7885,113.83
1,5,160.44,2021-11-19T16:01:27Z,7884,112.31
0.98,4,127.49,2021-11-19T16:00:55Z,7883,97.74
0.98,4,131.5,2021-11-19T16:00:22Z,7882,155.61
0.99,4,142.83,2021-11-19T15:58:57Z,7881,83.32
0.98,4,137.26,2021-11-19T15:58:30Z,7880,146.41
0.97,5,131.05,2021-11-19T15:57:42Z,7879,200.94
1,5,145.27,2021-11-19T15:56:45Z,7878,133.17
0.98,4,128.66,2021-11-19T15:56:12Z,7877,143.67
0.97,2,131,2021-11-19T15:55:19Z,7876,109.17
0.97,4,116.94,2021-11-19T15:54:35Z,7875,81.86
0.99,5,151.16,2021-11-19T15:54:06Z,7874,98.25
0.98,4,147.86,2021-11-19T15:53:37Z,7873,142.93
0.99,5,138.55,2021-11-19T15:53:01Z,7872,92.36
