accuracy,racers_num,wpm,time,game_num,points
0.99,4,86.26,2019-12-29T15:03:48Z,2220,54.63
0.99,4,107.3,2019-12-25T14:54:09Z,2219,59.01
0.97,5,97.95,2019-12-08T14:44:57Z,2218,65.3
0.98,5,95.43,2019-12-08T14:43:39Z,2217,182.9
0.98,5,92.8,2019-12-08T14:40:45Z,2216,85.07
0.96,5,89.61,2019-12-08T14:39:23Z,2215,71.69
0.98,4,95.32,2019-12-08T14:30:39Z,2214,82.61
0.99,5,89.84,2019-11-28T07:24:56Z,2213,74.87
0.97,5,92.32,2019-11-28T05:21:55Z,2212,66.16
0.99,4,99.69,2019-11-27T10:17:33Z,2211,162.83
0.97,5,97.37,2019-11-27T10:02:17Z,2210,74.65
1,5,100.89,2019-11-27T10:01:30Z,2209,33.63
0.99,5,106.42,2019-11-27T10:01:04Z,2208,97.55
0.99,5,101.36,2019-11-27T09:58:59Z,2207,86.15
0.99,4,93.78,2019-11-27T09:58:18Z,2206,79.71
0.98,4,89.54,2019-11-26T15:07:31Z,2205,88.05
0.99,5,107.21,2019-11-26T15:06:01Z,2204,125.08
0.98,4,94.65,2019-11-26T15:05:08Z,2203,67.84
0.99,5,102.38,2019-11-26T15:04:23Z,2202,69.96
0.99,5,98.85,2019-11-26T15:03:42Z,2201,69.2
0.99,4,102.88,2019-11-26T15:02:54Z,2200,102.88
0.98,4,96.29,2019-11-26T15:02:04Z,2199,88.27
1,5,105.01,2019-11-22T14:16:47Z,2198,94.51
0.99,5,101.6,2019-11-22T14:16:07Z,2197,69.43
0.99,5,94.47,2019-11-22T14:13:55Z,2196,88.18
0.98,5,98.29,2019-11-22T14:10:35Z,2195,80.27
0.95,5,64.89,2019-11-22T13:15:33Z,2194,15.14
0.98,5,91.13,2019-11-22T13:08:14Z,2193,88.09
0.97,4,81.76,2019-11-22T13:07:18Z,2192,95.38
0.99,5,99.56,2019-11-22T12:57:52Z,2191,76.33
0.99,5,97.48,2019-11-22T12:56:06Z,2190,51.99
0.98,5,86.87,2019-11-22T12:55:29Z,2189,59.36
0.97,5,81.59,2019-11-22T12:54:43Z,2188,65.27
0.97,5,87.42,2019-11-22T12:53:47Z,2187,36.43
0.98,4,82.58,2019-11-22T12:53:20Z,2186,49.55
0.97,5,81.93,2019-11-22T12:52:28Z,2185,46.43
0.96,5,76.25,2019-11-22T12:49:27Z,2184,63.54
0.97,5,78.4,2019-11-22T12:48:15Z,2183,96.7
0.98,3,89.94,2019-11-22T12:47:00Z,2182,112.43
0.98,4,82.9,2019-11-22T12:45:59Z,2181,129.88
0.98,3,94.15,2019-11-22T12:44:30Z,2180,109.84
0.99,4,87.55,2019-11-22T12:43:35Z,2179,150.29
0.99,5,103.78,2019-11-22T12:42:03Z,2178,53.62
0.99,5,88.76,2019-11-22T12:40:47Z,2177,45.86
0.98,5,101.6,2019-11-22T04:37:05Z,2176,94.82
0.98,3,92.64,2019-11-22T04:36:17Z,2175,49.41
1,5,108.63,2019-11-22T03:25:48Z,2174,79.66
0.98,5,91.87,2019-11-22T03:22:41Z,2173,78.09
0.99,5,103.52,2019-11-21T08:41:51Z,2172,75.91
0.98,5,93.28,2019-11-20T03:24:09Z,2171,77.74
0.98,5,99.73,2019-11-19T15:54:23Z,2170,76.46
0.97,4,85.93,2019-11-19T15:53:01Z,2169,74.48
0.98,5,100.49,2019-11-19T15:52:13Z,2168,85.42
0.98,5,87.09,2019-11-19T15:51:26Z,2167,71.12
0.98,4,98.68,2019-11-18T14:50:20Z,2166,82.23
0.99,4,90.81,2019-11-15T16:18:49Z,2165,66.6
0.98,4,102.03,2019-11-15T16:16:00Z,2164,112.23
0.99,5,97.75,2019-11-15T16:11:16Z,2163,53.76
0.99,5,106.18,2019-11-15T16:10:44Z,2162,79.64
0.98,4,93.24,2019-11-15T14:04:14Z,2161,71.48
0.98,3,91.37,2019-11-15T14:03:28Z,2160,105.07
0.97,5,95.73,2019-11-15T14:02:16Z,2159,68.61
0.98,5,92.49,2019-11-15T14:01:30Z,2158,109.45
0.98,5,85.73,2019-11-14T15:04:25Z,2157,72.87
0.98,5,81.15,2019-11-14T14:08:07Z,2156,60.87
0.98,5,79.18,2019-11-14T14:07:01Z,2155,98.98
0.99,5,89.14,2019-11-14T14:05:53Z,2154,47.54
0.98,4,72.07,2019-11-14T14:05:15Z,2153,58.85
0.99,5,84.26,2019-11-14T14:04:07Z,2152,75.84
0.99,4,87.06,2019-11-14T14:03:09Z,2151,92.87
0.97,5,72.44,2019-11-10T14:25:03Z,2150,43.47
0.99,5,89.03,2019-11-10T14:24:06Z,2149,47.48
0.98,5,89.77,2019-11-10T14:23:38Z,2148,128.67
0.97,5,81.4,2019-11-10T14:22:26Z,2147,107.18
0.99,4,91.03,2019-11-10T14:19:18Z,2146,89.51
0.99,5,91.07,2019-11-10T14:18:20Z,2145,94.11
0.98,5,86.22,2019-11-10T14:14:22Z,2144,91.96
0.97,5,74.24,2019-11-10T14:12:46Z,2143,39.59
1,5,95.7,2019-11-10T14:12:09Z,2142,74.97
